event_id,ticket_id,order_id,customer_id,customer_name,customer_email,sport,event_type,event_name,venue_name,venue_city,event_date,event_time,section,row,seat_number,ticket_type,face_value_eur,service_fee_eur,total_price_eur,discount_applied_eur,final_price_eur,payment_method,payment_status,purchase_date,ticket_scanned,attendance_status,merchandise_amount_eur,food_beverage_amount_eur,total_spend_eur,customer_satisfaction_score,nps_score,complaint_filed,notes,created_at,updated_at
EVT-202300067,TKT-774996843,ORD-76084903,CUST-483851,Leon Becker,fan56892@yahoo.com,Swimming,Show,Comedy Show 2024,Olympiastadion Berlin,Berlin,2023-10-18,13:15:00,Block A,E7,30,Season Ticket,154.17,7.03,161.2,0.0,161.2,Bank Transfer,paid,2025-07-17,,,186.33,51.7,399.23,3.0,,False,,2023-11-04 11:32:46,2025-09-12 11:37:05
EVT-202300068,TKT-764130526,ORD-73919977,CUST-468848,Anna Osei,fan63241@yahoo.com,Football,League Game,BVB 2024,Mercedes-Benz Arena Stuttgart,Berlin,2024-03-12,10:45:00,Block B,S15,25,Box,434.21,39.41,473.62,-,473.62,credit_card,refunded,2023-02-03,False,late_arrival,166.32,18.03,657.97,1.0,-66.0,True,VIP experience,2023-07-02 04:14:24,2025-07-19 19:59:54
EVT-202300069,TKT-488302652,ORD-75513822,CUST-626404,Sabine Schneider,fan90105@outlook.com,Handball,Festival,FC Bayern 2024,Red Bull Arena,Dusseldorf,2025-11-13,10:45:00,Floor,M29,26,Box,75.75,40.74,116.49,0.0,116.49,Invoice,paid,2023-12-13,,Early Departure,276.58,8.58,401.65,,,False,Family,2023-05-10 13:23:07,2025-09-15 04:31:44
EVT-202300070,TKT-719927151,ORD-59138081,CUST-386003,Lukas Sowah,fan89902@web.de,Skiing,Playoff,Bundesliga 2024,Commerzbank-Arena,Dusseldorf,2024-08-12,14:00:00,Haupttribune,A24,19,group,331.06,43.33,374.39,0.0,374.39,credit_card,refunded,2024-10-31,,no_show,291.75,82.3,748.44,1.0,,False,First time,2023-12-27 19:28:23,2025-05-11 06:23:21
EVT-202300071,TKT-306468299,ORD-86229768,CUST-799940,Hanna Sowah,fan61509@gmx.de,Athletics,Match,Bundesliga 2024,Signal Iduna Park,Frankfurt,2024-02-11,19:45:00,West,K27,41,season_ticket,328.67,4.67,333.34,0.0,333.34,paypal,refunded,2023-03-12,False,no_show,75.07,29.18,437.59,,58.0,False,VIP experience,2023-06-09 19:57:06,2025-07-20 13:38:58
EVT-202300072,TKT-856528252,ORD-38131997,CUST-388018,Hanna Wagner,-,Ice Hockey,Final,Concert Tour 2024,Olympiastadion Berlin,Munich,2025-08-11,15:15:00,Haupttribune,E3,7,senior,385.16,34.36,419.52,0.0,419.52,Bank Transfer,Pending,10/10/2025,True,Late Arrival,140.39,95.82,655.73,,,True,,2023-08-17 19:06:40,2025-02-01 07:35:06
EVT-202300073,TKT-174684276,ORD-58436498,CUST-432255,Petra Fischer,fan35193@gmail.com,Basketball,Final,Theater 2024,Allianz Arena,Munich,2023-11-15,14:15:00,Circle,F4,42,senior,297.71,21.06,318.77,0.0,318.77,bank_transfer,cancelled,2023-03-29,True,,118.11,3.49,440.37,3.0,66.0,False,Season ticket holder,2023-05-07 18:56:03,2025-01-24 03:16:40
EVT-202300074,TKT-149203558,ORD-85027630,CUST-569174,Felix Fischer,fan48206@example.com,Skiing,Tournament,RB Leipzig 2024,Volksparkstadion,Cologne,03/14/2024,19:45:00,Nord,G44,9,group,204.03,2.94,206.97,0.0,206.97,bank_transfer,failed,2025-12-27,,late_arrival,103.63,16.32,326.92,,,False,VIP experience,2023-05-17 05:59:57,2025-02-09 20:45:42
EVT-202300075,TKT-810026086,ORD-67062040,CUST-298400,Max Sowah,fan52606@web.de,Tennis,Friendly,Concert Tour 2024,Lanxess Arena,Leipzig,2022-10-26,21:15:00,Block D,L19,9,senior,151.35,33.63,184.98,0.0,184.98,debit_card,PAID,26/04/2022,False,early_departure,138.8,88.08,411.86,,,True,VIP experience,2023-11-16 20:30:59,2025-06-24 04:04:11
EVT-202300076,TKT-344703907,ORD-19650604,CUST-440510,Mia Hoffmann,fan10669@outlook.com,Skiing,League Game,RB Leipzig 2024,O2 World Hamburg,Leipzig,2022-01-09,21:30:00,Ost,E2,11,group,300.35,27.67,328.02,0.0,328.02,credit_card,Cancelled,22/02/2023,False,No-Show,89.13,18.99,436.14,4.0,Unknown,True,,2023-09-17 09:40:13,2025-11-01 07:10:29
EVT-202300077,TKT-930075810,ORD-38000320,CUST-274084,Andreas Meyer,fan92605@outlook.com,Basketball,Final,Comedy Show 2024,Signal Iduna Park,Stuttgart,2022-06-01,12:30:00,Block D,R18,2,premium,127.69,12.74,140.43,0.0,140.43,Debit Card,failed,2023/12/25,,,286.37,66.69,493.49,1.0,,True,VIP experience,2023-09-21 02:10:31,2025-05-01 03:32:59
EVT-202300078,TKT-410727955,ORD-51419377,CUST-509499,Paul Weber,fan31251@gmx.de,Football,Playoff,FC Bayern 2024,Lanxess Arena,Munich,12/20/2023,19:45:00,Floor,N18,48,student,159.67,41.21,200.88,0.0,200.88,credit_card,failed,12 Jul 2022,True,,169.61,97.22,467.71,3.0,53.0,True,Corporate,2023-12-25 00:03:12,2025-12-03 06:32:09
EVT-202300079,TKT-185675980,ORD-21985487,CUST-376415,Sabine Schneider,fan16297@gmx.de,Football,Friendly,FC Bayern 2024,Signal Iduna Park,Hamburg,2022-08-12,21:00:00,Block D,Y2,8,Premium,109.04,8.0,117.04,2.15,114.89,PayPal,Refunded,2023-02-17,,Attended,283.22,61.75,459.86,4.0,,False,Corporate,2023-05-27 22:54:41,2025-02-11 18:45:51
EVT-202300080,TKT-349957310,ORD-75166233,CUST-136600,Emma Fischer,fan98238@example.com,Handball,Championship,Concert Tour 2024,Volksparkstadion,Dresden,2022-04-13,14:15:00,Gegengerade,G5,26,student,417.17,40.56,457.73,0.0,457.73,debit_card,refunded,2024-07-01,,No-Show,194.28,25.99,678.0,1.0,,False,,2023-12-13 15:13:43,2025-07-21 19:00:10
EVT-202300081,TKT-208449460,ORD-44472300,CUST-941240,Hanna Wagner,fan97876@example.com,Cycling,League Game,Comedy Show 2024,Lanxess Arena,Frankfurt,2022-05-14,20:15:00,Block D,H26,23,premium,405.68,28.08,433.76,0.0,433.76,credit_card,failed,2023-12-01,False,early_departure,297.93,43.02,774.71,,,False,VIP experience,2023-06-18 05:14:29,2025-12-07 23:00:49
EVT-202300082,TKT-508157429,ORD-89942132,CUST-568918,Mia Schmidt,fan82234@example.com,Handball,Concert,Theater 2024,Red Bull Arena,Dortmund,15/06/2023,12:30:00,Nord,E35,35,Box,137.8,23.51,161.31,79.23,82.08,Cash,failed,2025/11/28,True,no_show,29.18,91.28,202.54,2.0,-77.0,True,,2023-06-06 07:39:33,2025-05-27 10:39:18
EVT-202300083,TKT-398471886,ORD-19794370,CUST-213351,Sabine Mensah,fan52099@gmx.de,Athletics,Final,DFB Pokal 2024,Olympiastadion Berlin,Hamburg,2022-08-26,19:30:00,Balcony,M48,41,Standard,42.69,7.94,50.63,0.0,50.63,Debit Card,pending,2024-01-03,,attended,34.34,74.54,159.51,4.0,,False,VIP experience,2023-01-19 06:39:30,2025-05-07 08:23:57
EVT-202300084,TKT-586845604,ORD-88493777,CUST-831852,Petra Schulz,fan76378@gmx.de,Cycling,Friendly,Bundesliga 2024,Mercedes-Benz Arena Stuttgart,Hamburg,2024-06-18,16:15:00,Block D,P1,25,student,38319.88614456349,3.62,411.22,91.67,319.55,bank_transfer,refunded,2025/11/23,True,attended,227.48,46.17,593.2,NULL,,True,Regular attendee,2023-04-02 02:52:39,2025-01-13 10:25:26
EVT-202300085,TKT-782560971,ORD-56445508,CUST-854775,Petra Meyer,fan33022@yahoo.com,Cycling,Show,Comedy Show 2024,Volksparkstadion,Dresden,2025-09-18,10:15:00,Block B,Z26,24,student,197.2,5.3,202.5,47.78,154.72,Bank Transfer,cancelled,2023-07-30,,,59.25,9.64,223.61,2.0,,True,Regular attendee,2023-09-12 15:41:13,2025-08-08 02:08:46
EVT-202300086,TKT-995619255,ORD-39535794,CUST-419398,Andreas Fischer,fan83211@example.com,Basketball,Friendly,Bundesliga 2024,Lanxess Arena,Frankfurt,04-02-2025,20:30:00,Orchestra,A48,25,student,334.13,16.76,350.89,0.0,350.89,Debit Card,Paid,2025-08-18,False,early_departure,298.42,3.83,653.14,,,True,Group booking,2023-10-14 13:19:49,2025-09-07 15:07:34
EVT-202300087,TKT-491735568,ORD-84544238,CUST-991952,Max Mensah,fan50545@outlook.com,Basketball,Festival,FC Bayern 2024,Lanxess Arena,Frankfurt,2023-10-20,12:30:00,Gegengerade,M37,44,student,239.44,28.47,267.91,75.47,192.44,invoice,failed,2023-01-21,False,Late Arrival,250.46,65.71,508.61,2.0,12.0,False,Regular attendee,2023-12-15 23:15:20,2025-02-18 16:03:45
EVT-202300088,TKT-274648506,ORD-13152349,CUST-757665,Hanna Sowah,fan16252@yahoo.com,Basketball,Show,Theater 2024,Signal Iduna Park,Dusseldorf,2025-12-23,20:00:00,Block D,U2,33,Student,475.03,31.41,506.44,74.27,432.17,credit_card,Failed,2022-05-17,True,,47.08,17.08,496.33,2.0,76.0,False,Regular attendee,2023-08-20 12:34:42,2025-03-09 02:11:21
EVT-202300089,TKT-497478786,ORD-83514512,CUST-698680,Felix Osei,fan50520@gmail.com,Cycling,Championship,Comedy Show 2024,Mercedes-Benz Arena,Stuttgart,2025-08-05,14:15:00,Balcony,A5,49,box,122.18,20.42,142.6,26.45,116.15,Bank Transfer,Refunded,2023-05-05,True,no_show,253.79,62.34,432.28,4.0,,False,Regular attendee,2023-06-04 00:54:30,2025-12-02 19:06:20
EVT-202300090,TKT-481469012,ORD-97557905,CUST-187873,Sophie Schulz,fan76841@web.de,Cycling,Tournament,Bundesliga 2024,O2 World Hamburg,Leipzig,2024-04-11,20:30:00,Haupttribune,W13,44,season_ticket,37.54,21.09,58.63,0.0,58.63,invoice,failed,08/01/2023,False,no_show,234.44,46.24,339.31,3.0,42.0,True,VIP experience,2023-09-09 04:09:47,2025-06-03 00:36:00
EVT-202300091,TKT-324956459,ORD-83070826,CUST-307232,Leon Wagner,fan60879@example.com,Tennis,League Game,Bundesliga 2024,Mercedes-Benz Arena,Berlin,2025-11-03,17:00:00,Block B,L37,30,Premium,452.56,46.89,499.45,54.97,444.48,Invoice,paid,2022-04-19,,unknown,284.56,83.68,812.72,,-4.0,False,Family,2023-05-27 06:38:32,2025-09-26 10:52:30
EVT-202300092,TKT-819595113,ORD-49967372,CUST-212847,Lukas Meyer,fan72565@outlook.com,Athletics,Match,National Team 2024,BayArena,Dortmund,2022-01-06,19:15:00,Ost,N10,16,Season Ticket,425.53,26.48,452.01,-,394.53,cash,cancelled,2022-05-29,,early_departure,228.41,30.31,653.25,,-92.0,False,,2023-11-13 01:18:53,2025-09-05 01:29:59
EVT-202300093,TKT-386665249,ORD-34045937,CUST-143526,Mia Weber,fan43631@gmail.com,Ice Hockey,Tournament,DFB Pokal 2024,Mercedes-Benz Arena,Stuttgart,2025/10/02,12:30:00,Sud,J15,47,Standard,493.02,2.7,495.72,0.0,495.72,PayPal,Cancelled,2023-04-27,True,early_departure,172.09,27.83,695.64,,,True,Corporate,2023-11-18 16:31:53,2025-11-22 18:57:52
EVT-202300094,TKT-853573823,ORD-68029440,CUST-377553,Max Mensah,fan62215@yahoo.com,Athletics,Festival,Comedy Show 2024,Allianz Arena,Stuttgart,2024/01/11,16:30:00,Haupttribune,N14,13,Season Ticket,348.07,15.82,363.89,27.44,336.45,Invoice,PAID,15-04-2022,True,attended,31.74,23.18,391.37,2.0,Unknown,False,Season ticket holder,2023-08-14 20:36:49,2025-01-22 09:25:48
EVT-202300095,TKT-833953718,ORD-75953095,CUST-552332,Max Meyer,fan79344@gmail.com,Skiing,Festival,BVB 2024,Mercedes-Benz Arena,Dresden,06/26/2022,11:30:00,Sud,L9,22,premium,299.72,35.11,334.83,0.0,334.83,Debit Card,paid,2023-07-16,False,Attended,226.16,76.93,637.92,,-28.0,False,Season ticket holder,2023-09-05 06:34:16,2025-08-18 01:30:00
EVT-202300096,TKT-795822698,ORD-27485523,CUST-860055,Christina Fischer,fan53906@outlook.com,Athletics,Championship,Champions League 2024,Volksparkstadion,Stuttgart,2023-08-16,11:45:00,Nord,W11,47,group,275.91,41.57,317.48,0.0,317.48,debit_card,Cancelled,2022-03-07,,,86.41,99.96,503.85,3.0,55.0,True,First time,2023-01-07 20:52:07,2025-09-07 07:20:59
EVT-202300097,TKT-176667861,ORD-35768275,CUST-489679,Petra Becker,fan36066@yahoo.com,Tennis,League Game,National Team 2024,Veltins-Arena,Dortmund,2024-09-19,18:15:00,Floor,C20,16,standard,304.45,27.86,332.31,0.0,332.31,bank_transfer,refunded,2024-03-01,False,,138.27,17.4,487.98,2.0,32.0,True,VIP experience,2023-01-03 21:48:38,2025-10-16 05:22:09
EVT-202300098,TKT-754049436,ORD-36908507,CUST-250053,Felix Osei,fan17746@web.de,Cycling,League Game,BVB 2024,Lanxess Arena,Dresden,02/08/2023,12:15:00,Orchestra,P16,27,family,279.05,35.22,314.27,56.92,257.35,debit_card,Pending,2022-05-23,True,Attended,240.98,58.33,556.66,1.0,-50.0,True,Season ticket holder,2023-01-04 05:14:54,2025-08-13 14:39:42
EVT-202300099,TKT-781802744,ORD-91578288,CUST-622546,Christina Hoffmann,fan73345@outlook.com,Cycling,Concert,RB Leipzig 2024,Mercedes-Benz Arena Stuttgart,Dortmund,08/01/2023,17:00:00,Circle,N28,47,Box,281.78,22.82,304.6,0.0,304.6,paypal,paid,2025-10-04,True,attended,60.92,60.13,425.65,4.0,34.0,True,,2023-08-23 12:39:43,2025-06-25 14:08:52
EVT-202300100,TKT-283758720,ORD-91461049,CUST-426199,Thomas Schneider,fan23109@yahoo.com,Volleyball,Playoff,Music Festival 2024,Olympiastadion Berlin,Stuttgart,2023-12-07,13:45:00,West,W40,24,family,85.5,29.5,115.0,28.56,86.44,credit_card,paid,2024-02-08,False,unknown,93.77,96.83,277.04,1.0,-98.0,False,VIP experience,2023-07-18 11:25:18,2025-11-28 18:25:43
EVT-202300101,TKT-673528321,ORD-11742959,CUST-158071,Michael Muller,fan30071@gmx.de,Ice Hockey,Championship,Champions League 2024,Mercedes-Benz Arena,Berlin,04/25/2025,16:30:00,Block A,F32,2,senior,473.25,12.52,485.77,0.0,485.77,debit_card,PAID,09 Aug 2024,True,early_departure,244.41,49.02,779.2,,,True,Group booking,2023-08-14 03:17:19,2025-01-24 20:09:11
EVT-202300102,TKT-882893941,ORD-75767828,CUST-863852,Michael Hoffmann,fan83359@example.com,Handball,League Game,Bundesliga 2024,Olympiastadion Berlin,Dresden,25 Aug 2023,19:00:00,Haupttribune,A37,48,vip,125.97,5.38,131.35,0.0,131.35,debit_card,refunded,2023-07-03,True,No-Show,181.44,64.07,376.86,1.0,,False,Regular attendee,2023-12-25 02:04:13,2025-01-01 18:13:38
EVT-202300103,TKT-362863730,ORD-64498076,CUST-375036,Thomas Schmidt,fan24399@outlook.com,Athletics,Match,Comedy Show 2024,Mercedes-Benz Arena,Cologne,2023-03-14,11:30:00,West,A18,12,Group,132.14,8.24,140.38,0.0,140.38,paypal,PAID,2025-02-07,,early_departure,83.79,59.41,283.58,5.0,,False,Regular attendee,2023-01-18 03:39:12,2025-08-08 02:04:19
EVT-202300104,TKT-275452091,ORD-25432554,CUST-473111,Thomas Schneider,fan19241@example.com,Tennis,Championship,Bundesliga 2024,Mercedes-Benz Arena Stuttgart,Dresden,2025-12-31,20:30:00,Nord,B32,23,season_ticket,243.42,26.34,269.76,0.0,269.76,PayPal,PAID,2022-01-16,False,,292.06,49.68,611.5,4.0,Unknown,False,,2023-12-01 13:37:50,2025-05-25 18:20:02
EVT-202300105,TKT-596348124,ORD-58763910,CUST-552776,Michael Muller,fan67075@gmail.com,Volleyball,Concert,Theater 2024,Volksparkstadion,Frankfurt,2022-02-21,20:45:00,Circle,B42,5,student,42.74,12.95,55.69,0.0,55.69,Invoice,Cancelled,2023-04-16,True,Unknown,222.79,34.91,313.39,,-88.0,False,,2023-10-12 12:14:24,2025-02-22 03:55:17
EVT-202300106,TKT-507437181,ORD-13700169,CUST-363552,Mia Sowah,fan23885@gmx.de,Cycling,Concert,DFB Pokal 2024,Volksparkstadion,Dresden,2024-11-07,10:30:00,Orchestra,G9,45,group,296.76,31.33,328.09,-,247.29,debit_card,Paid,2025-09-25,True,,131.87,49.97,429.13,1.0,-8.0,True,First time,2023-03-07 19:55:01,2025-05-26 17:06:18
EVT-202300107,TKT-389854268,ORD-14450375,CUST-436559,Hanna Schulz,fan69840@outlook.com,Swimming,Championship,Bundesliga 2024,O2 World Hamburg,Leipzig,2025-07-23,21:00:00,Sud,R10,2,Premium,84.07,22.75,106.82,85.01,21.81,Invoice,Refunded,2023-02-07,True,Attended,248.32,52.1,322.23,,-31.0,False,Regular attendee,2023-01-10 10:19:53,2025-04-11 08:51:16
EVT-202300108,TKT-787194506,ORD-22613361,CUST-393414,Max Becker,fan12339@yahoo.com,Tennis,Playoff,DFB Pokal 2024,Signal Iduna Park,Munich,2024-08-28,14:15:00,Nord,L14,22,box,330.84,40.0,370.84,0.0,370.84,bank_transfer,Paid,2024-10-25,True,early_departure,260.86,43.37,675.07,,-57.0,False,Family,2023-08-05 05:50:36,2025-05-04 23:47:39
EVT-202300109,TKT-838908273,ORD-20065776,CUST-932866,Christina Fischer,fan40856@example.com,Tennis,League Game,Music Festival 2024,Olympiastadion Berlin,Munich,2025-02-13,13:30:00,West,G45,8,Box,342.78,19.52,362.3,0.0,362.3,Credit Card,Failed,2024-04-24,False,early_departure,148.3,42.53,553.13,,-33.0,True,Group booking,2023-12-14 17:52:35,2025-12-01 05:23:30
EVT-202300110,TKT-698020238,ORD-21005524,CUST-321308,Petra Schulz,fan46872@web.de,Swimming,League Game,National Team 2024,Volksparkstadion,Berlin,2025-07-06,21:00:00,Haupttribune,F6,10,Premium,134.46,9.81,144.27,0.0,144.27,debit_card,PAID,2022/10/05,,no_show,78.13,29.81,252.21,,,True,Regular attendee,2023-12-12 01:07:55,2025-04-24 12:05:03
EVT-202300111,TKT-335809993,ORD-40057232,CUST-170475,Lukas Osei,fan29176@gmx.de,Tennis,Tournament,National Team 2024,Lanxess Arena,Frankfurt,2022-04-04,14:15:00,Gegengerade,B23,15,Family,457.5,21.27,478.77,0.0,478.77,Invoice,Refunded,07/24/2024,True,Unknown,40.54,57.1,576.41,,23.0,True,Group booking,2023-11-20 17:54:33,2025-03-08 20:00:54
EVT-202300112,TKT-835098955,ORD-91844569,CUST-764367,Sabine Sowah,fan14166@outlook.com,Volleyball,Concert,Music Festival 2024,Mercedes-Benz Arena,Munich,2025-10-27,10:00:00,West,E38,27,Student,122.03,26.41,148.44,0.0,148.44,paypal,paid,2025-04-16,True,Early Departure,62.04,94.92,305.4,,80.0,False,Group booking,2023-05-06 20:23:47,2025-10-22 03:59:11
EVT-202300113,TKT-448195935,ORD-24262277,CUST-286441,Christina Becker,fan20733@yahoo.com,Athletics,Playoff,Theater 2024,Veltins-Arena,Dresden,2025-05-25,21:45:00,Block C,W30,46,season_ticket,312.65,3.96,316.61,0.0,316.61,credit_card,failed,2024-12-09,False,attended,262.06,93.46,672.13,,,False,Season ticket holder,2023-03-15 13:24:37,2025-10-17 07:07:14
EVT-202300114,TKT-924970419,ORD-54870634,CUST-702918,Petra Becker,fan89524@gmail.com,Swimming,League Game,Concert Tour 2024,Mercedes-Benz Arena Stuttgart,Frankfurt,2022-05-11,20:15:00,Block C,B42,12,vip,220.05,46.9,266.95,0.0,266.95,Debit Card,refunded,23/11/2022,,Early Departure,133.84,70.2,470.99,2.0,100.0,False,Group booking,2023-12-17 22:05:54,2025-05-09 13:35:45
EVT-202300115,TKT-933223566,ORD-51332114,CUST-158880,Andreas Muller,fan27139@example.com,Cycling,Concert,Comedy Show 2024,Lanxess Arena,Leipzig,2023-03-14,10:45:00,Block B,P30,20,Family,75.26,11.02,86.28,0.0,86.28,debit_card,failed,2024-05-25,False,no_show,153.54,68.37,308.19,3.0,52.0,True,Season ticket holder,2023-10-22 03:10:31,2025-10-20 11:43:26
EVT-202300116,TKT-160062915,ORD-80556892,CUST-349389,Emma Schulz,fan82511@gmx.de,Swimming,Championship,Concert Tour 2024,Mercedes-Benz Arena,Frankfurt,2023-02-09,16:30:00,Orchestra,K41,28,Student,477.41,9.95,487.36,0.0,487.36,Bank Transfer,Pending,2023-01-21,True,Late Arrival,259.08,38.9,785.34,,-1.0,False,,2023-11-07 15:29:34,2025-10-17 22:33:26
EVT-202300117,TKT-345938494,ORD-10029877,CUST-653798,Sabine Sowah,fan36873@outlook.com,Volleyball,Final,Theater 2024,Olympiastadion Berlin,Munich,2023-05-08,16:15:00,Orchestra,K32,39,family,279.43,10.24,289.67,0.0,289.67,Debit Card,PAID,30 Oct 2023,False,,207.27,5.65,502.59,4.0,17.0,True,VIP experience,2023-07-09 12:45:12,2025-01-05 22:03:02
EVT-202300118,TKT-982403818,ORD-51314590,CUST-953188,Christina Schulz,fan80582@gmail.com,Basketball,Show,Bundesliga 2024,Mercedes-Benz Arena,Leipzig,2022-01-16,22:30:00,Nord,R28,4,Box,59.74,11.35,71.09,67.27,3.82,credit_card,failed,2022-09-29,False,,48.01,62.92,114.75,,99.0,False,Group booking,2023-08-20 12:02:03,2025-10-21 11:45:23
EVT-202300119,TKT-134467368,ORD-47991516,CUST-285062,Mia Sowah,fan49381@outlook.com,Volleyball,League Game,National Team 2024,Olympiastadion Berlin,Leipzig,11 Sep 2022,11:15:00,Floor,W34,9,premium,264.52,49.49,314.01,0.0,314.01,Bank Transfer,paid,2023-08-10,,attended,96.96,13.15,424.12,3.0,,False,Corporate,2023-07-24 13:08:12,2025-10-11 23:55:16
EVT-202300120,TKT-964411347,ORD-34619380,CUST-542812,Sabine Meyer,fan27432@example.com,Handball,Concert,Concert Tour 2024,Lanxess Arena,Leipzig,2025-05-30,21:30:00,West,D12,11,Group,377.44,43.49,420.93,39.52,381.41,invoice,PAID,2025-12-15,,No-Show,7.3,16.42,405.13,2.0,-47.0,False,VIP experience,2023-07-12 21:37:56,2025-06-28 16:26:30
EVT-202300121,TKT-438715135,ORD-36683779,CUST-434598,Paul Meyer,fan87520@gmail.com,Basketball,Show,FC Bayern 2024,Allianz Arena,Hamburg,2025-03-03,11:45:00,Haupttribune,G6,45,season_ticket,444.62,36.43,481.05,96.76,384.29,PayPal,PAID,2024-01-20,,unknown,181.65,63.13,629.07,,,True,Corporate,2023-09-28 09:49:20,2025-12-24 15:12:03
EVT-202300122,TKT-530747414,ORD-65391407,CUST-204006,Max Sowah,fan89949@gmail.com,Handball,Tournament,DFB Pokal 2024,Mercedes-Benz Arena Stuttgart,Stuttgart,2023-05-19,15:15:00,Block C,F9,43,premium,74.55,48.49,123.04,36.91,86.13,Debit Card,Cancelled,2023-07-22,True,No-Show,10.28,81.14,177.55,,-98.0,False,,2023-04-28 00:33:56,2025-07-04 12:20:32
EVT-202300123,TKT-387484583,ORD-43703984,CUST-260527,Petra Schulz,fan17127@example.com,Basketball,Championship,Champions League 2024,Signal Iduna Park,Stuttgart,2022-12-13,11:45:00,Orchestra,Y31,11,family,131.53,16.59,148.12,0.0,148.12,cash,Cancelled,2025-05-21,,Unknown,168.51,19.75,336.38,,Unknown,True,,2023-02-28 01:59:26,2025-10-22 08:20:02
EVT-202300124,TKT-171069472,ORD-77027173,CUST-893455,Hanna Meyer,fan38522@gmx.de,Skiing,Festival,Theater 2024,O2 World Hamburg,Leipzig,2024-04-30,20:00:00,Block C,K39,49,Student,483.15,25.06,508.21,0.0,508.21,cash,cancelled,2023-09-06,True,Unknown,21.53,53.71,583.45,,-18.0,False,VIP experience,2023-01-01 05:52:37,2025-07-20 06:25:39
EVT-202300125,TKT-326541099,ORD-93010254,CUST-715315,Anna Hoffmann,fan45739@yahoo.com,Athletics,Friendly,BVB 2024,BayArena,Frankfurt,2022-08-03,20:00:00,Block C,K23,47,box,391.9,13.24,405.14,73.18,331.96,Bank Transfer,Paid,2022-08-23,False,attended,112.04,65.38,509.38,,,True,Family,2023-02-18 12:50:26,2025-01-20 13:20:41
EVT-202300126,TKT-709004943,ORD-30976064,CUST-367664,Hanna Hoffmann,fan61988@web.de,Skiing,Match,Concert Tour 2024,Olympiastadion Berlin,Stuttgart,2024-01-13,10:15:00,Block B,J11,38,standard,104.68,26.61,131.29,0.0,131.29,debit_card,paid,04/18/2023,True,,12.62,22.78,166.69,4.0,63.0,True,Season ticket holder,2023-05-26 07:30:45,2025-03-08 22:32:59
EVT-202300127,TKT-870854579,ORD-20010731,CUST-572792,Michael Mensah,fan45291@example.com,Football,League Game,FC Bayern 2024,Signal Iduna Park,Cologne,2025-03-19,17:30:00,Haupttribune,Y25,22,Family,35.18,10.9,46.08,0.0,46.08,invoice,Cancelled,2024-10-09,False,Attended,172.53,93.03,311.64,3.0,-88.0,True,Family,2023-06-27 10:38:50,2025-01-28 21:46:45
EVT-202300128,TKT-437882805,ORD-45104446,CUST-294515,Emma Schmidt,-,Athletics,Friendly,DFB Pokal 2024,Commerzbank-Arena,Frankfurt,2022/07/14,13:15:00,Nord,K33,16,Group,422.69,18.69,441.38,45.09,396.29,PayPal,Refunded,15/06/2023,,Unknown,185.81,84.78,666.88,,,True,Group booking,2023-04-11 13:16:55,2025-04-14 05:50:32
EVT-202300129,TKT-328306011,ORD-88520871,CUST-700759,Lukas Becker,fan52486@gmail.com,Athletics,Show,National Team 2024,Allianz Arena,Stuttgart,2024-05-18,14:00:00,Block A,U36,37,Family,323.61,15.3,338.91,4.25,334.66,credit_card,paid,26-07-2023,True,Late Arrival,35.1,98.52,468.28,1.0,,False,Corporate,2023-03-23 14:13:12,2025-06-22 14:38:10
EVT-202300130,TKT-803771909,ORD-91028434,CUST-710532,Michael Wagner,fan30593@gmail.com,Athletics,Playoff,Bundesliga 2024,Veltins-Arena,Berlin,2025-03-14,10:45:00,Nord,X34,48,season_ticket,77.0,11.78,88.78,0.0,88.78,debit_card,PAID,14/04/2024,,early_departure,273.38,45.71,407.87,,,True,First time,2023-03-11 04:22:47,2025-02-26 18:21:35
