student_id,enrollment_id,student_name,date_of_birth,age,gender,grade_level,major,enrollment_date,graduation_date,enrollment_status,gpa,credits_completed,credits_required,attendance_rate_pct,course_id,course_name,instructor_name,course_grade,course_credits,semester,academic_year,tuition_eur,financial_aid_eur,scholarship_eur,loan_amount_eur,payment_status,extracurricular_activities,discipline_incidents,counseling_sessions,career_services_used,internship_completed,job_placement,starting_salary_eur,alumni_donor,created_at
STU-202300077,ENR-210701,Thomas Becker,2000-08-31,28,prefer_not_to_say,Graduate,Education,2023-11-12,2022-11-06,withdrawn,2.35,135,146,61.59,CRS-6066,Advanced Art,Prof. Michael Wolf,withdrawn,6,summer,2025-2026,10659.56,0.0,0.0,0.0,Partial,Research,2,16,True,False,,52211.79,True,2023-07-12 13:04:00
STU-202300078,ENR-813356,Sarah Koch,2007-05-22,24,MALE,10,Chemistry,05/25/2022,2022-07-11,Transferred,,141,139,96.67,CRS-9316,Introduction to Chemistry,Prof. Sabine Meyer,A,2,SUMMER,2025-2026,10858.32,14263.22,2325.69,0.0,partial,Debate,2,7,True,True,Military,77559.71,True,2023-03-09 09:24:00
STU-202300079,ENR-623691,Felix Muller,2007-01-12,24,Male,,Business,2022-06-27,2025-09-02,Graduated,2.78,167,177,54.63,CRS-6463,Introduction to Economics,Prof. Thomas Schmidt,Withdrawn,1,spring,2021-2022,14231.28,0.0,7562.34,0.0,Deferred,research,4,15,False,True,employed,81441.41,True,2023-09-11 12:09:00
STU-202300080,ENR-221772,Petra Osei,2006-10-31,16,MALE,11,,2022-04-14,2024-03-19,Suspended,3.38,51,146,64.56,CRS-1030,Advanced Programming,Prof. Anna Schneider,B-,5,fall,2024-2025,12741.95,9846.76,3927.18,21261.62,paid,Volunteering,0,17,False,False,Unemployed,,False,2023-08-24 00:32:00
STU-202300081,ENR-628709,Hanna Wagner,10/26/2009,19,Non-binary,10,,2022-11-11,2025-11-07,graduated,1.48,51,133,70.79,CRS-3764,Advanced Art,Prof. Michael Schulz,Incomplete,1,Summer,2023-2024,8854.26,0.0,0.0,0.0,paid,Student Government,0,2,False,False,,,False,2023-11-19 04:01:00
STU-202300082,ENR-245631,Emma Fischer,2001-07-13,25,Non-binary,Freshman,Computer Science,2020-03-17,2025-01-30,graduated,1.29,16,133,79.21,CRS-7725,Applied Music,Prof. Christina Wolf,a,2,spring,2020-2021,3456.97,0.0,3957.01,22062.83,partial,N/A,1,0,True,False,military,48767.65,False,2023-02-15 13:21:00
STU-202300083,ENR-634663,Felix Schneider,2005-07-01,24,Female,,Art,2025-05-15,2023-03-29,On Leave,1.46,57,180,98.8,CRS-8724,Intermediate Physics,Prof. Sophie Meyer,c_minus,1,Fall,2023-2024,14820.46,0.0,0.0,13994.29,Partial,Music,5,3,False,False,Employed,,False,2023-12-25 16:29:00
STU-202300084,ENR-169967,Thomas Wolf,2004-09-27,25,,9,Computer Science,2025-07-01,2025-04-30,on_leave,1.7,100,160,89.56,CRS-3803,Advanced Art,Prof. Emma Richter,Withdrawn,1,spring,2023-2024,649.73,1486.32,0.0,41948.98,partial,Sports,4,7,False,False,Unknown,83910.83,False,2023-05-11 15:12:00
STU-202300085,ENR-468196,Paul Wolf,1997-02-01,21,Non-binary,12,Chemistry,02/03/2023,10 Nov 2024,withdrawn,1.1,3,148,61.69,CRS-6956,Fundamentals of Psychology,Prof. Mia Osei,C,3,SPRING,2024-2025,13371.53,13819.72,1660.76,2402.21,PAID,,3,6,False,False,employed,52591.85,False,2023-07-10 01:12:00
STU-202300086,ENR-689263,Hanna Hoffmann,2010-07-05,30,non_binary,Senior,Engineering,12/21/2023,06 Feb 2023,active,3.51,61,126,78.66,CRS-7664,Introduction to Art,Prof. Sophie Schneider,incomplete,5,FALL,2023-2024,14480.75,4666.25,0.0,12539.1,Partial,Music,4,10,True,False,Unknown,,False,2023-04-17 07:13:00
STU-202300087,ENR-327587,Sabine Becker,27/03/1995,21,prefer_not_to_say,Graduate,,08-01-2025,2023-12-28,Withdrawn,1.85,132,121,74.3,CRS-6771,Advanced Economics,Prof. Lukas Klein,c_minus,2,Spring,2023-2024,11032.18,4486.74,0.0,48409.48,paid,Student Government,0,9,False,True,further_education,51788.83,False,2023-03-18 01:06:00
STU-202300088,ENR-764465,Lukas Sowah,2004-07-29,20,prefer_not_to_say,9,History,08/03/2022,2024-01-20,Graduated,2.61,124,165,79.64,CRS-9560,Fundamentals of Economics,Prof. Sophie Wagner,C,1,fall,2022-2023,14814.64,0.0,912.51,7495.75,Deferred,student_government,3,16,False,False,Unknown,61565.37,False,2023-05-16 18:28:00
STU-202300089,ENR-876070,Andreas Meyer,2005-09-30,26,Female,sophomore,Chemistry,2022-12-15,2022-05-05,Suspended,3.91,111,127,73.8,CRS-8493,Advanced Mathematics,Prof. Anna Osei,C,1,SPRING,2025-2026,1491.62,2656.59,5422.62,9292.98,Pending,Sports,4,3,False,False,Unknown,57980.62,False,2023-06-28 07:59:00
STU-202300090,ENR-322982,Sarah Wolf,28 Sep 2006,30,M,,Engineering,2023-02-07,2022-10-12,Graduated,2.14,150,180,93.6,CRS-9800,Fundamentals of Chemistry,Prof. Sophie Bauer,b_minus,6,Fall,2020-2021,12057.35,0.0,793.1,0.0,Paid,Music,5,11,False,False,Employed,90412.6,True,2023-02-28 00:18:00
STU-202300091,ENR-674889,Christina Bauer,1996-05-14,17,FEMALE,Graduate,Music,2023-11-18,2022-07-07,Withdrawn,1.59,0,148,72.03,CRS-6485,Intermediate Literature,Prof. Lukas Hoffmann,b_minus,5,Summer,2023-2024,10298.96,0.0,6471.97,0.0,Pending,None,1,7,False,False,Employed,,True,2023-12-01 19:55:00
STU-202300092,ENR-705482,Michael Schmidt,2009-03-11,16,non_binary,10,Chemistry,2020-09-22,2022-08-17,Active,1.52,85,150,76.54,CRS-6648,Introduction to Biology,Prof. Lukas Klein,Incomplete,4,fall,2021-2022,13059.65,8556.32,6073.25,39350.44,PAID,volunteering,1,13,True,False,Employed,45033.53,True,2023-05-17 04:39:00
STU-202300093,ENR-767967,Sarah Osei,2008-01-21,26,Prefer not to say,Junior,Biology,2022-03-23,07/21/2023,active,2.3,162,178,93.48,CRS-6260,Advanced Music,Prof. Petra Becker,B-,2,Summer,2022-2023,3681.95,8873.26,4443.08,0.0,overdue,volunteering,3,2,True,False,EMPLOYED,41247.85,True,2023-12-12 11:03:00
STU-202300094,ENR-891991,Paul Osei,2004-11-02,21,male,10,English,2025-07-19,26/03/2023,active,1.89,195,141,85.06,CRS-8324,Principles of Engineering,Prof. Thomas Sowah,c_plus,2,Summer,2023-2024,4392.51,2753.47,0.0,39389.36,Partial,none,2,18,True,False,unknown,,True,2023-05-08 05:55:00
STU-202300095,ENR-356770,Sabine Hoffmann,1995-03-11,18,FEMALE,,Psychology,2020-09-20,2022-09-13,ACTIVE,2.26,74,147,52.52,CRS-6668,Intermediate Chemistry,Prof. Felix Muller,a,2,SUMMER,2021-2022,5054.19,13074.35,166.43,0.0,Overdue,Sports,2,16,True,False,Employed,,False,2023-05-13 06:34:00
STU-202300096,ENR-414619,Hanna Muller,22/02/2005,28,MALE,graduate,Art,2023-08-05,15-09-2024,active,3.81,55,169,68.67,CRS-6380,Fundamentals of Literature,Prof. Michael Schmidt,c,1,SUMMER,2020-2021,10116.5,4392.22,0.0,6836.28,Partial,research,4,6,True,False,unknown,68783.17,True,2023-11-15 07:28:00
STU-202300097,ENR-524564,Andreas Muller,2009-09-18,16,female,graduate,Education,2024-11-21,02/06/2025,suspended,2.02,31,153,87.16,CRS-5851,Applied Engineering,Prof. Emma Meyer,C+,4,FALL,2021-2022,7864.77,0.0,99.67,33385.68,Pending,music,5,0,True,False,Unemployed,64047.39,True,2023-04-15 06:34:00
STU-202300098,ENR-571602,Sophie Fischer,2008-01-03,15,FEMALE,Junior,Music,2022-12-07,2022-02-09,On Leave,2.08,159,144,70.16,CRS-6687,Fundamentals of Physics,Prof. Petra Meyer,d,1,spring,2021-2022,12502.31,2096.09,0.0,524.71,partial,Music,4,20,True,False,,,False,2023-01-10 13:34:00
STU-202300099,ENR-865503,Max Sowah,1996-07-06,28,MALE,9,Economics,2021-06-18,06-11-2025,transferred,,120,139,86.52,CRS-5447,Introduction to Economics,Prof. Felix Meyer,c_minus,2,summer,2025-2026,12801.48,5558.81,0.0,0.0,deferred,Sports,3,12,False,True,unemployed,34784.44,False,2023-04-27 10:44:00
STU-202300100,ENR-214907,Sabine Becker,2008-07-01,25,Female,Senior,,2021-07-14,2025-02-10,Transferred,2.53,178,150,54.3,CRS-1028,Advanced Economics,Prof. Anna Hoffmann,C,2,spring,2022-2023,3515.0,12582.32,0.0,46651.96,Paid,Debate,0,6,True,True,,,True,2023-12-01 18:38:00
STU-202300101,ENR-823891,Mia Fischer,16-05-1996,22,MALE,Graduate,Art,2025-07-09,2024-10-18,Active,3.72,85,130,71.13,CRS-2526,Fundamentals of Physics,Prof. Petra Schmidt,b_plus,5,SPRING,2020-2021,4193.38,3192.89,3644.58,46877.23,pending,Student Government,3,18,True,False,Further Education,35367.71,False,2023-12-05 22:07:00
STU-202300102,ENR-217595,Sarah Meyer,2005-03-14,29,male,graduate,Business,17-07-2021,2025-12-23,transferred,1.67,183,167,77.14,CRS-7217,Introduction to History,Prof. Anna Meyer,,4,SPRING,2020-2021,14999.81,2779.31,6035.47,0.0,partial,,4,15,False,True,,,True,2023-02-06 00:16:00
STU-202300103,ENR-699480,Andreas Klein,1995-08-22,19,MALE,9,Art,2022-05-05,22/01/2023,suspended,1.62,45,138,90.08,CRS-4879,Intermediate Business,Prof. Michael Klein,b_plus,2,FALL,2021-2022,11293.1,0.0,0.0,30238.47,Deferred,student_government,2,16,False,True,Unemployed,74715.59,False,2023-01-10 19:57:00
STU-202300104,ENR-231264,Sarah Schulz,2005-04-20,17,M,Senior,Chemistry,21-01-2024,2024-05-09,Withdrawn,NA,41,167,64.33,CRS-4186,Intermediate Programming,Prof. Anna Fischer,withdrawn,3,Summer,2021-2022,6327.28,5463.16,195.22,25382.28,deferred,Sports,3,12,True,False,EMPLOYED,N/A,False,2023-06-18 12:02:00
STU-202300105,ENR-744015,Michael Meyer,2003-04-18,18,Non-binary,Freshman,Mathematics,2023-07-03,01/29/2023,Active,1.66,32,172,97.71,CRS-8538,Fundamentals of Programming,Prof. Daniel Schulz,withdrawn,6,SUMMER,2024-2025,2697.59,9213.85,7904.3,0.0,PAID,student_government,2,18,False,True,Further Education,,True,2023-03-21 16:20:00
STU-202300106,ENR-970455,Michael Hoffmann,2008-10-11,30,Male,sophomore,Physics,2024-08-15,2022-06-14,Withdrawn,3.71,1,159,86.61,CRS-9442,Introduction to Biology,Prof. Leon Wolf,B+,2,FALL,2020-2021,7385.68,0.0,3790.04,48063.25,paid,Student Government,3,9,True,True,EMPLOYED,,False,2023-01-10 07:03:00
STU-202300107,ENR-224419,Mia Schneider,2007-01-10,18,Prefer not to say,Freshman,Biology,06/04/2024,2025-09-11,Transferred,3.09,119,170,66.8,CRS-8321,Fundamentals of Engineering,Prof. Anna Osei,A,6,Spring,2021-2022,10252.64,0.0,0.0,0.0,paid,Debate,2,14,True,False,Further Education,,False,2023-12-16 18:40:00
STU-202300108,ENR-231150,Felix Schulz,2007-02-20,29,F,11,Mathematics,26-02-2023,2023-08-16,withdrawn,,17,137,70.96,CRS-1170,Advanced Biology,Prof. Lukas Schneider,c,6,Spring,2025-2026,10651.42,0.0,0.0,41023.59,Partial,,2,11,False,False,further_education,,True,2023-05-28 14:05:00
STU-202300109,ENR-536930,Lukas Meyer,2001-09-04,18,Non-binary,sophomore,Psychology,2025-06-21,2023-07-05,Suspended,,120,166,58.68,CRS-7381,Applied Mathematics,Prof. Anna Hoffmann,C,5,SUMMER,2021-2022,5955.74,5192.23,3072.79,0.0,Overdue,N/A,4,12,True,False,,,True,2023-03-24 02:35:00
STU-202300110,ENR-688060,Andreas Schulz,29-09-1996,29,MALE,Senior,Music,2025-08-03,2024-10-18,Transferred,2.5,166,164,89.04,CRS-6634,Fundamentals of Music,Prof. Hanna Schneider,b_plus,1,spring,2024-2025,1621.85,14582.43,9230.43,1897.46,Partial,music,5,19,False,False,EMPLOYED,,True,2023-08-04 06:36:00
STU-202300111,ENR-742597,Max Richter,1997-05-07,16,Male,freshman,History,2022-01-05,2022-08-19,withdrawn,1.12,96,134,67.18,CRS-3203,Principles of Psychology,Prof. Sabine Becker,b,4,fall,2021-2022,14432.98,4882.73,1093.56,0.0,pending,none,5,9,True,True,Military,,False,2023-04-09 20:20:00
STU-202300112,ENR-843093,Christina Meyer,2003-02-05,29,F,9,Biology,07/29/2025,2025-07-21,ACTIVE,2.69,137,160,51.34,CRS-4469,Advanced Physics,Prof. Lukas Hoffmann,C,3,Spring,2023-2024,6121.71,2411.62,8717.51,0.0,Overdue,Student Government,2,16,True,False,Unknown,54044.46,False,2023-07-10 04:29:00
STU-202300113,ENR-734207,Lukas Fischer,1997-11-05,28,F,Junior,Psychology,07/06/2020,2022-07-08,Suspended,2.46,135,164,57.68,CRS-7962,Principles of Music,Prof. Max Becker,A,5,Fall,2025-2026,11492.12,0.0,3126.87,28615.31,Overdue,None,0,0,True,True,Employed,34963.43,True,2023-05-28 05:11:00
STU-202300114,ENR-841844,Leon Bauer,2006-07-22,19,Non-binary,graduate,Biology,2024-10-11,2025-07-16,transferred,3.94,169,147,76.96,CRS-7602,Introduction to Chemistry,Prof. Felix Klein,withdrawn,5,Summer,2021-2022,8283.97,9625.04,0.0,0.0,pending,research,4,2,True,True,Unknown,85299.43,False,2023-03-22 19:51:00
STU-202300115,ENR-462222,Lukas Richter,2002-08-11,25,,9,Business,2022-01-10,2024-09-12,Active,2.56,19,120,65.82,CRS-2287,Applied Biology,Prof. Michael Schneider,B-,5,spring,2020-2021,677.62,13310.23,467.32,0.0,Overdue,sports,5,8,False,False,Employed,,True,2023-06-04 04:44:00
STU-202300116,ENR-699725,Mia Osei,2007-05-06,25,female,sophomore,undeclared,08/21/2023,2024-02-29,On Leave,NA,2,178,83.58,CRS-5588,Introduction to Physics,Prof. Michael Wagner,f,5,Spring,2024-2025,6382.29,0.0,5336.46,0.0,overdue,none,5,4,False,True,NULL,53259.75,True,2023-06-09 15:22:00
STU-202300117,ENR-498451,Michael Osei,1995-12-06,24,non_binary,10,Education,2025-09-04,2024-04-28,suspended,,105,131,90.14,CRS-6214,Advanced Music,Prof. Thomas Wolf,A-,6,Spring,2020-2021,13012.2,0.0,3268.29,0.0,pending,music,3,9,False,False,Military,90222.79,True,2023-12-26 20:37:00
STU-202300118,ENR-815479,Thomas Fischer,2000-05-14,24,Non-binary,,English,2022-01-23,2024-02-27,ACTIVE,3.57,85,146,61.62,CRS-1587,Intermediate Mathematics,Prof. Sabine Koch,a_minus,3,Fall,2020-2021,12081.33,0.0,0.0,11800.88,paid,None,0,10,True,True,,,True,2023-12-24 15:23:00
STU-202300119,ENR-569018,Andreas Wagner,2008-01-18,21,Prefer not to say,9,Education,06/06/2023,2024-11-11,suspended,1.82,178,131,94.35,CRS-6425,Principles of Economics,Prof. Christina Bauer,f,6,SPRING,2022-2023,2809.87,12295.09,0.0,0.0,overdue,research,4,9,False,True,Employed,,False,2023-03-25 15:33:00
STU-202300120,ENR-517174,Thomas Wolf,1999-08-09,21,,10,Art,11 Apr 2024,2022-05-25,Suspended,3.49,83,170,68.24,CRS-3601,Fundamentals of Chemistry,Prof. Emma Richter,b_plus,6,Spring,2021-2022,4599.25,66.33,0.0,3409.41,deferred,none,2,5,True,False,Further Education,,False,2023-08-15 01:55:00
STU-202300121,ENR-305165,Sabine Hoffmann,2007-09-29,26,female,graduate,Music,2025-04-04,2022-01-29,Suspended,2.57,74,131,74.86,CRS-1728,Intermediate Art,Prof. Thomas Weber,B,6,Summer,2024-2025,6103.86,7094.39,4928.26,16856.93,deferred,Student Government,4,4,True,True,military,,True,2023-02-27 21:54:00
STU-202300122,ENR-290652,Thomas Richter,06/12/1996,25,MALE,Senior,Biology,2024-09-21,2023-03-19,suspended,3.29,64,122,50.18,CRS-7297,Fundamentals of Business,Prof. Sarah Wolf,b_plus,2,Fall,2021-2022,12113.0,12280.54,0.0,26361.79,paid,Volunteering,5,2,True,True,military,82352.28,False,2023-07-23 03:00:00
STU-202300123,ENR-232550,Andreas Klein,2000-11-26,15,F,graduate,undeclared,2023-10-15,2025-03-27,Suspended,2.08,87,168,70.14,CRS-8054,Principles of Economics,Prof. Leon Koch,b_plus,5,spring,2020-2021,2421.65,5972.29,1190.6,0.0,Paid,None,3,5,False,True,unknown,33429.84,False,2023-10-08 05:46:00
STU-202300124,ENR-108607,Felix Klein,2005-08-13,27,Prefer not to say,junior,English,2025-01-02,2025-03-18,Transferred,3.66,184,130,92.11,CRS-1927,Advanced Psychology,Prof. Sarah Richter,a_minus,2,Fall,2020-2021,5733.96,14520.24,0.0,0.0,Paid,volunteering,3,3,False,False,unknown,,True,2023-02-27 20:37:00
STU-202300125,ENR-892058,Michael Becker,2002-02-25,18,non_binary,Sophomore,Chemistry,2021-01-14,2024-06-29,Graduated,NA,147,148,69.69,CRS-7806,Advanced Psychology,Prof. Anna Koch,a,5,spring,2020-2021,4669.97,0.0,3652.6,31778.87,overdue,debate,0,18,False,True,Unknown,58914.05,True,2023-11-08 11:29:00
STU-202300126,ENR-599824,Thomas Meyer,09-01-1997,17,MALE,graduate,Psychology,2022-03-10,2024-05-29,Suspended,2.22,193,176,97.89,CRS-9728,Intermediate Chemistry,Prof. Michael Klein,b_minus,1,spring,2025-2026,2030.66,8061.7,6868.67,7588.77,Deferred,debate,0,9,False,False,Unemployed,97573.36,True,2023-12-26 10:51:00
STU-202300127,ENR-336578,Thomas Osei,2010-02-24,20,non_binary,Junior,Psychology,2023-04-13,2023-08-22,withdrawn,2.33,17,146,84.86,CRS-6471,Introduction to Music,Prof. Anna Becker,C+,1,spring,2022-2023,5884.17,14325.2,0.0,14855.62,Pending,research,5,15,False,True,unknown,,True,2023-11-05 08:03:00
STU-202300128,ENR-867004,Felix Schulz,2008-08-07,26,Non-binary,,Economics,2020-01-19,2022-10-11,Graduated,2.19,172,151,94.81,CRS-5892,Intermediate Psychology,Prof. Thomas Bauer,F,1,Spring,2024-2025,725.94,128.61,1679.34,320.21,deferred,Research,2,5,True,True,Military,,True,2023-06-01 13:35:00
STU-202300129,ENR-364682,Sabine Koch,1995-03-08,30,,Junior,Physics,2021-03-03,2024-07-19,ACTIVE,1.87,183,131,91.93,CRS-7463,Fundamentals of Mathematics,Prof. Felix Weber,A,2,SUMMER,2022-2023,8037.65,0.0,7617.13,9931.69,paid,student_government,4,3,False,True,Military,43221.9,True,2023-04-19 15:43:00
STU-202300130,ENR-987005,Daniel Bauer,2008-09-13,18,non_binary,Graduate,Nursing,2021-03-24,2024-09-11,Withdrawn,3.48,12,150,92.74,CRS-5795,Advanced Art,Prof. Michael Becker,incomplete,1,FALL,2021-2022,780.86,0.0,6882.05,0.0,pending,sports,4,16,False,False,NULL,36625.73,True,2023-11-05 06:06:00
STU-202300131,ENR-112362,Paul Weber,2000-12-07,28,Prefer not to say,graduate,Psychology,2021-01-15,02/20/2022,Active,1.97,146,132,71.24,CRS-7022,Fundamentals of Biology,Prof. Paul Osei,C+,5,SUMMER,2025-2026,983.45,1967.07,8879.16,30279.5,Paid,Research,4,1,False,False,Unknown,60715.44,False,2023-05-19 10:43:00
STU-202300132,ENR-623518,Christina Meyer,1995-09-03,28,FEMALE,,Physics,2022-11-10,2024-08-29,Withdrawn,3.15,78,142,80.3,CRS-3686,Introduction to Music,Prof. Petra Becker,a,1,fall,2023-2024,7097.28,14226.77,0.0,35450.98,pending,volunteering,4,6,False,True,NULL,37586.68,False,2023-07-01 13:22:00
STU-202300133,ENR-491850,Hanna Bauer,1998-03-05,27,non_binary,11,Mathematics,04 Mar 2024,2025-03-18,On Leave,3.6,184,153,63.88,CRS-1813,Introduction to Engineering,Prof. Mia Schmidt,incomplete,4,spring,2021-2022,4429.68,3894.48,0.0,49233.42,Deferred,research,4,17,False,False,employed,76227.36,True,2023-03-02 13:37:00
STU-202300134,ENR-374802,Thomas Osei,27-05-1999,26,prefer_not_to_say,,Psychology,2023-02-22,08 Aug 2022,Graduated,2.41,159,126,67.56,CRS-5816,Intermediate Art,Prof. Hanna Bauer,A-,2,Fall,2023-2024,14001.0,14224.08,1089.69,0.0,overdue,Volunteering,2,14,True,False,,47227.72,True,2023-08-04 16:04:00
STU-202300135,ENR-380445,Max Bauer,2005-02-07,20,,Graduate,Art,11-10-2020,2023-01-29,Active,1.82,170,151,86.91,CRS-5074,Fundamentals of Literature,Prof. Daniel Schmidt,d,3,SPRING,2025-2026,12074.48,0.0,5434.99,47026.38,Deferred,Debate,3,12,False,True,Military,,True,2023-01-24 16:38:00
STU-202300136,ENR-687506,Sophie Koch,1997-07-23,15,Non-binary,,Art,2025-01-04,09 Apr 2024,Graduated,2.13,34,143,70.34,CRS-1343,Advanced Mathematics,Prof. Felix Schneider,Withdrawn,1,Fall,2024-2025,1082.62,290.35,0.0,49603.23,pending,sports,1,2,True,True,further_education,76047.27,False,2023-06-20 07:50:00
STU-202300137,ENR-464236,Paul Hoffmann,2000-05-23,21,F,Senior,Psychology,2025-07-09,08-08-2024,Active,,159,139,94.94,CRS-6605,Introduction to Engineering,Prof. Petra Weber,a_minus,2,SPRING,2025-2026,14981.42,0.0,0.0,8701.71,paid,Student Government,3,10,False,True,employed,N/A,True,2023-10-02 22:50:00
STU-202300138,ENR-178127,Daniel Muller,2006-05-26,15,Prefer not to say,Freshman,Computer Science,02/13/2023,2022-02-10,ACTIVE,-1.02,51,154,74.35,CRS-3502,Advanced Economics,Prof. Christina Bauer,b,5,SUMMER,2025-2026,7422.88,2415.38,3392.31,10279.07,deferred,Sports,5,15,False,False,Further Education,,True,2023-12-28 07:17:00
STU-202300139,ENR-268152,Michael Meyer,04/14/2004,23,Male,12,Education,2024-11-22,2024-08-06,suspended,2.2,70,153,94.03,CRS-1655,Intermediate Chemistry,Prof. Anna Klein,c_minus,3,spring,2025-2026,11602.34,10033.28,3611.13,17370.0,PAID,N/A,5,5,False,True,unknown,,False,2023-12-18 08:27:00
STU-202300140,ENR-700124,Daniel Koch,2004-02-13,14,MALE,Graduate,Music,2024-02-07,2024-02-18,on_leave,1.66,157,165,73.27,CRS-8881,Advanced Mathematics,Prof. Michael Schulz,F,6,summer,2025-2026,11831.81,10010.09,0.0,17674.49,Overdue,volunteering,5,18,True,False,Military,95844.91,False,2023-07-02 18:24:00
STU-202300141,ENR-780932,Petra Wolf,2002-06-29,26,male,11,Computer Science,2022-07-27,2022-10-25,transferred,2.01,24,132,79.67,CRS-6515,Intermediate Engineering,Prof. Andreas Wolf,A,3,Summer,2020-2021,11058.6,0.0,0.0,15002.6,deferred,none,0,4,True,True,military,,False,2023-08-03 14:02:00
STU-202300142,ENR-438002,Felix Klein,2002-10-20,15,MALE,Senior,Business,2023-07-03,03-10-2023,suspended,1.28,55,156,83.52,CRS-6090,Applied Physics,Prof. Andreas Wolf,C+,6,FALL,2021-2022,8468.55,3882.16,6897.89,0.0,PAID,sports,1,3,False,False,military,55325.44,True,2023-09-01 13:44:00
STU-202300143,ENR-812959,Lukas Schmidt,20/09/2000,26,male,9,Undeclared,2022-09-18,2025-07-25,Withdrawn,3.83,0,145,50.84,CRS-4618,Introduction to History,Prof. Max Koch,Incomplete,6,Summer,2022-2023,9354.57,5388.36,0.0,0.0,Partial,student_government,5,7,True,False,further_education,,False,2023-08-09 08:55:00
STU-202300144,ENR-621628,Hanna Wagner,2009-02-01,20,,10,English,2024-01-17,2024-04-21,graduated,1.54,18,165,50.72,CRS-8088,Introduction to Economics,Prof. Thomas Wolf,Withdrawn,2,FALL,2024-2025,7760.39,2574.57,0.0,43546.31,pending,volunteering,1,4,True,False,Unknown,38543.59,True,2023-12-02 12:07:00
STU-202300145,ENR-880588,Emma Sowah,2002-04-02,30,MALE,freshman,Economics,2025-01-23,2025-08-24,Graduated,1.03,179,137,94.48,CRS-4999,Advanced Chemistry,Prof. Michael Wagner,C+,5,SUMMER,2020-2021,8398.34,0.0,0.0,49641.99,PAID,Debate,4,16,True,True,Further Education,39145.51,False,2023-02-22 22:02:00
STU-202300146,ENR-751649,Petra Schneider,2009-08-25,20,,11,Chemistry,2023-07-03,2023-07-29,On Leave,3.85,126,121,58.03,CRS-1704,Advanced Engineering,Prof. Petra Klein,Withdrawn,5,summer,2024-2025,10596.86,6307.57,2278.8,0.0,partial,none,3,15,False,False,Military,97357.68,False,2023-03-19 22:15:00
STU-202300147,ENR-840678,Hanna Muller,2004-09-03,22,F,Freshman,Physics,2025-07-05,2023-05-28,Withdrawn,NA,23,139,97.9,CRS-9036,Advanced Mathematics,Prof. Michael Schmidt,Withdrawn,4,Spring,2021-2022,1029.22,7718.89,0.0,47510.74,Pending,Student Government,3,12,True,True,Military,,False,2023-07-01 05:49:00
STU-202300148,ENR-907624,Emma Schneider,1999-03-05,29,Female,9,Nursing,2023-11-07,2024-07-16,transferred,2.43,108,123,85.52,CRS-1757,Intermediate Programming,Prof. Sophie Schneider,withdrawn,4,fall,2025-2026,4784.48,7663.94,1216.82,43152.89,Paid,music,0,7,True,True,,,True,2023-07-06 13:06:00
