transaction_id,account_id,customer_id,customer_name,account_type,account_status,transaction_type,transaction_date,amount,currency,balance_after,transaction_channel,branch_city,merchant_name,payment_method,is_international,fee_amount,risk_score,fraud_flag,aml_check_status,kyc_status,credit_score,customer_segment,ip_address,created_at
TXN-20230000100,ACC-960727249,CUST-367749,Emma Meyer,Loan,Active,Deposit,2024-09-04,30300.27,PLN,200413.83,Phone,Dusseldorf,Netflix,Credit Card,False,0.0,28.28,True,Failed,Not Required,558.0,Business,82.96.181.96,2023-01-09 23:25:00
TXN-20230000101,ACC-408516826,CUST-368637,Max Mensah,Credit Card,active,Withdrawal,2025-11-06,-25488.44,CHF,56732.43,Branch,Bremen,,Cash,False,0.0,85.89,True,Passed,Pending,,Business,138.32.196.252,2023-09-24 02:53:00
TXN-20230000102,ACC-854464597,CUST-438418,Emma Schneider,Credit Card,Active,Deposit,2022-03-14,10876.87,CHF,191775.19,Mobile App,Nuremberg,Netflix,sepa,True,0.0,98.98,True,Failed,Verified,,Business,60.122.242.98,2023-04-24 18:43:00
TXN-20230000103,ACC-447743590,CUST-898586,Paul Sowah,Credit Card,active,Fee,2024-09-25,-35681.72,GBP,70916.52,Mobile App,Hanover,Aldi,Bank Transfer,True,16.5,13.54,True,Pending,Not Required,553.0,Corporate,65.172.171.204,2023-08-28 03:32:00
TXN-20230000104,ACC-682973775,CUST-262358,Michael Agyeman,Loan,Closed,Transfer,2025-09-20,-2749.94,PLN,456541.19,Mobile App,Hanover,REWE,Bank Transfer,False,0.0,59.57,False,Pending,Not Required,408.0,Corporate,209.126.18.249,2023-07-10 06:58:00
TXN-20230000105,ACC-584034819,CUST-743493,Lisa Becker,Checking,ACTIVE,Refund,07/17/2022,43689.61,GBP,371256.1,Phone,Hamburg,Lidl,Cash,False,18.93,79.88,True,Passed,verified,615.0,Private Banking,1.171.207.218,2023-08-06 05:18:00
TXN-20230000106,ACC-827346798,CUST-844123,David Schneider,Mortgage,Closed,Interest,31/05/2024,36861.84,USD,231467.88,ATM,Berlin,Lidl,Cash,False,22.24,88.28,False,passed,Expired,619.0,Business,15.88.43.197,2023-01-13 03:22:00
TXN-20230000107,ACC-767297343,CUST-482094,Max Meyer,Credit Card,Closed,Deposit,2023-12-13,32951.38,PLN,324559.03,Phone,Nuremberg,Netflix,Debit Card,False,0.0,45.64,True,Manual Review,Verified,515.0,Private Banking,235.234.182.139,2023-10-08 19:16:00
TXN-20230000108,ACC-632334458,CUST-435885,Mia Boateng,Savings,Frozen,Refund,2023-03-11,-36077.28,EUR,112695.77,Phone,Hamburg,MediaMarkt,Debit Card,True,16.85,15.56,False,Manual Review,Pending,677.0,Business,43.228.86.55,2023-01-21 22:56:00
TXN-20230000109,ACC-475387302,CUST-299473,Andreas Bauer,Credit Card,Active,Transfer,2024-08-06,-6052.34,USD,277194.36,Phone,Stuttgart,Amazon,sepa,True,0.0,58.1,True,Manual Review,Pending,712.0,Business,255.39.219.56,2023-03-05 02:26:00
TXN-20230000110,ACC-601818176,CUST-518144,David Meyer,Investment,ACTIVE,Withdrawal,2022-09-09,-34835.33,GBP,477558.98,Online,Hanover,Shell,Credit Card,False,12.35,10.63,False,Manual Review,Pending,,Premium,146.170.218.15,2023-08-21 17:35:00
TXN-20230000111,ACC-408963450,CUST-645865,Lisa Klein,Credit Card,ACTIVE,Transfer,2022-05-29,-30161.44,GBP,321684.6,Direct Debit,Leipzig,Netflix,Cash,True,17.47,44.7,True,Skipped,Pending,433.0,Retail,250.75.30.131,2023-09-20 04:30:00
TXN-20230000112,ACC-182787775,CUST-854849,Mia Becker,Checking,ACTIVE,Deposit,2024-12-11,21279.11,EUR,470107.1,SEPA,Cologne,Aldi,Cash,False,6.93,5.32,False,Skipped,Verified,673.0,Private Banking,41.115.213.31,2023-04-07 11:32:00
TXN-20230000113,ACC-218371439,CUST-450291,Anna Agyeman,Mortgage,Active,Refund,2023-11-22,3166.94,PLN,27731.09,ATM,Hamburg,REWE,Debit Card,False,0.51,22.37,False,Manual Review,verified,530.0,Private Banking,213.18.214.176,2023-11-03 21:01:00
TXN-20230000114,ACC-666348651,CUST-653977,Petra Bauer,Checking,Frozen,Interest,2022-07-09,24723.5,GBP,229862.36,ATM,Essen,Shell,Bank Transfer,False,0.0,99.6,True,Passed,Expired,588.0,Premium,151.158.108.119,2023-07-07 21:27:00
TXN-20230000115,ACC-974919160,CUST-565495,Felix Klein,Loan,Active,Refund,2024-10-06,2811.81,GBP,157318.43,Direct Debit,Dortmund,Amazon,Debit Card,False,14.2,66.51,False,Pending,Verified,609.0,Business,38.49.216.242,2023-11-27 15:39:00
TXN-20230000116,ACC-912360738,CUST-325423,Sabine Sowah,Credit Card,Active,Interest,2025-04-10,-38637.03,USD,307502.43,Direct Debit,Cologne,MediaMarkt,Bank Transfer,False,0.0,4.68,True,Manual Review,Pending,364.0,Premium,131.139.112.243,2023-06-28 18:57:00
TXN-20230000117,ACC-749709260,CUST-976288,Max Meyer,Credit Card,ACTIVE,Refund,2025-06-25,5562.68,CHF,6995.07,Direct Debit,Dresden,Deutsche Bahn,Cash,True,0.0,67.06,False,Failed,Pending,636.0,Corporate,154.68.118.207,2023-06-14 01:00:00
TXN-20230000118,ACC-435643321,CUST-783941,Sabine Agyeman,Mortgage,active,Fee,18 Oct 2024,-38948.6,USD,170214.88,ATM,Munich,MediaMarkt,Cash,True,0.0,39.79,True,Passed,Verified,318.0,Retail,25.68.246.10,2023-05-07 04:31:00
TXN-20230000119,ACC-598574818,CUST-117244,Lisa Meyer,Checking,Frozen,Transfer,13-10-2025,44583.48,PLN,127856.73,Phone,Munich,Aldi,Credit Card,False,10.18,87.23,False,Skipped,Expired,,Retail,181.67.143.106,2023-06-22 04:21:00
TXN-20230000120,ACC-835069231,CUST-531936,Leon Agyeman,Loan,Frozen,Withdrawal,2022-09-25,38129.56,GBP,372487.99,Direct Debit,Hamburg,MediaMarkt,SEPA,True,0.0,59.67,True,Failed,Expired,558.0,Corporate,174.239.34.215,2023-09-20 01:28:00
TXN-20230000121,ACC-445295579,CUST-633212,Sophie Schneider,Investment,Active,Interest,20 Dec 2023,-625.2,PLN,302591.56,Phone,Hanover,Netflix,Cash,False,12.11,25.52,False,Pending,Pending,609.0,Private Banking,163.24.90.180,2023-06-11 12:26:00
TXN-20230000122,ACC-460794618,CUST-689106,Sophie Mensah,Loan,Dormant,Refund,2024-10-16,-38044.94,GBP,74457.67,Phone,Hanover,Deutsche Bahn,SEPA,False,20.71,20.55,False,Manual Review,Not Required,,Retail,99.207.140.53,2023-02-19 16:00:00
TXN-20230000123,ACC-527201220,CUST-168605,Christina Muller,Checking,Active,Withdrawal,2023-05-15,-25382.68,CHF,130472.06,Mobile App,Nuremberg,NULL,Bank Transfer,True,4.43,85.91,True,Passed,Expired,,Corporate,74.152.209.87,2023-05-06 06:03:00
TXN-20230000124,ACC-482216579,CUST-785097,Felix Schulz,Investment,ACTIVE,Fee,14 Apr 2024,24192.82,PLN,481422.19,Mobile App,Hamburg,Lidl,Cash,True,0.0,97.34,False,Pending,verified,667.0,Retail,15.25.59.219,2023-03-23 02:27:00
TXN-20230000125,ACC-317942425,CUST-940829,Felix Mensah,Loan,active,Withdrawal,28 Oct 2022,28786.02,GBP,289469.1,SEPA,Dresden,Lidl,Cash,True,15.88,67.12,False,Passed,Expired,,Corporate,151.238.149.4,2023-08-28 11:50:00
TXN-20230000126,ACC-843039374,CUST-863102,Sabine Klein,Mortgage,ACTIVE,Deposit,2022-03-05,-20495.61,EUR,221573.04,Phone,Berlin,,Bank Transfer,True,0.0,68.1,True,Pending,Verified,482.0,Premium,96.22.127.114,2023-05-28 05:34:00
TXN-20230000127,ACC-115431851,CUST-114059,Lukas Muller,Investment,active,Fee,2022-09-19,-14324.64,USD,36280.19,ATM,Nuremberg,Netflix,Cash,True,0.0,82.1,True,Skipped,Verified,,Business,116.228.158.48,2023-07-01 04:55:00
TXN-20230000128,ACC-838949895,CUST-215697,Sophie Richter,Checking,active,Transfer,2024-05-05,-15337.7,CHF,261538.77,Phone,Cologne,,SEPA,True,3.43,3.94,True,passed,Expired,676.0,Retail,92.129.112.5,2023-11-11 13:02:00
TXN-20230000129,ACC-536518528,CUST-279376,Emma Weber,Savings,Dormant,Payment,2024-02-12,-41316.55,GBP,490205.86,Phone,Bremen,EDEKA,Bank Transfer,False,0.92,3.21,False,passed,Verified,,Premium,105.179.57.163,2023-10-04 15:37:00
TXN-20230000130,ACC-717039615,CUST-102626,Sarah Schneider,Investment,Frozen,Deposit,2022-04-30,-40672.32,GBP,287413.61,Mobile App,Frankfurt,Amazon,Cash,True,0.0,45.57,False,Manual Review,Pending,403.0,Private Banking,2.238.74.61,2023-11-15 18:34:00
TXN-20230000131,ACC-403974606,CUST-700957,Paul Schneider,Loan,ACTIVE,Transfer,2023-12-27,24452.28,USD,368484.17,Phone,Bremen,,Bank Transfer,True,21.31,64.5,False,Pending,Expired,,Corporate,3.156.141.223,2023-11-17 10:18:00
TXN-20230000132,ACC-603326369,CUST-988708,Max Muller,Investment,Frozen,Interest,2023-09-21,-24973.62,CHF,465507.93,Branch,Stuttgart,Deutsche Bahn,sepa,True,13.93,69.05,False,passed,Pending,,Private Banking,207.40.208.5,2023-03-28 03:18:00
TXN-20230000133,ACC-363064785,CUST-656976,Lukas Wolf,Investment,ACTIVE,Payment,30/01/2022,-4475.0,USD,118843.55,Phone,Stuttgart,Shell,SEPA,True,0.0,24.49,False,Failed,Not Required,,Premium,143.27.197.75,2023-06-15 19:38:00
TXN-20230000134,ACC-731348428,CUST-340870,Sophie Hoffmann,Savings,active,Interest,2022-05-01,-44647.98,GBP,317270.25,Direct Debit,Duisburg,REWE,Cash,True,0.0,8.99,True,Pending,Not Required,735.0,Corporate,244.126.227.109,2023-10-02 14:01:00
TXN-20230000135,ACC-976327766,CUST-606416,Christina Sowah,Savings,active,Transfer,2024-09-07,38497.23,PLN,65897.79,Mobile App,Nuremberg,Amazon,Debit Card,False,0.0,97.32,False,Skipped,Expired,,Premium,34.6.119.116,2023-03-01 19:04:00
TXN-20230000136,ACC-206006649,CUST-212122,Mia Klein,Mortgage,active,Payment,2024-02-16,30893.24,PLN,456501.28,SEPA,Nuremberg,EDEKA,Debit Card,False,7.87,19.4,True,Failed,verified,,Corporate,137.21.226.189,2023-12-05 11:59:00
TXN-20230000137,ACC-898229599,CUST-946141,Paul Mensah,Credit Card,Frozen,Transfer,12/16/2022,21136.38,USD,29741.68,Direct Debit,Frankfurt,Netflix,Bank Transfer,True,13.74,95.41,True,passed,Not Required,459.0,Corporate,51.212.163.195,2023-06-20 06:47:00
TXN-20230000138,ACC-599945885,CUST-654073,Lisa Schmidt,Checking,Dormant,Withdrawal,2023-05-10,23062.22,CHF,10962.65,Direct Debit,Duisburg,Deutsche Bahn,Credit Card,False,0.0,58.42,True,Failed,Verified,,Premium,255.151.25.23,2023-07-27 18:45:00
TXN-20230000139,ACC-746362332,CUST-728080,Paul Sowah,Mortgage,Active,Withdrawal,23/10/2022,27247.93,EUR,75553.17,Branch,Nuremberg,Netflix,Bank Transfer,True,0.0,8.75,True,Passed,Verified,735.0,Corporate,155.129.8.193,2023-05-07 17:13:00
TXN-20230000140,ACC-872085588,CUST-358217,Max Muller,Savings,active,Withdrawal,2024-09-20,-18970.77,GBP,217023.08,Direct Debit,Dresden,Amazon,SEPA,False,16.07,31.33,True,Failed,Expired,501.0,Retail,24.106.171.174,2023-08-01 05:41:00
TXN-20230000141,ACC-672213932,CUST-479357,Andreas Schmidt,Mortgage,ACTIVE,Withdrawal,2024-07-23,-25831.2,CHF,107935.47,Direct Debit,Hanover,Amazon,Bank Transfer,False,0.0,94.97,True,passed,Not Required,,Private Banking,171.35.214.180,2023-03-22 18:48:00
TXN-20230000142,ACC-290693211,CUST-681869,Paul Boateng,Credit Card,Closed,Fee,09-11-2024,-18156.36,GBP,24437.86,Mobile App,Dresden,Netflix,Credit Card,True,22.74,39.83,False,Failed,Pending,786.0,Business,199.28.41.161,2023-05-10 23:21:00
TXN-20230000143,ACC-521066616,CUST-646039,Thomas Muller,Investment,Active,Withdrawal,2022-04-07,29925.47,EUR,2030.75,Branch,Dresden,,SEPA,False,0.0,9.6,True,Failed,Not Required,,Private Banking,114.64.250.66,2023-06-21 06:33:00
TXN-20230000144,ACC-222383647,CUST-982952,Felix Mensah,Credit Card,active,Interest,2024-11-02,40737.16,CHF,369595.77,Online,Dusseldorf,Deutsche Bahn,Credit Card,False,0.0,35.69,True,Manual Review,Pending,516.0,Premium,47.150.85.85,2023-12-22 00:57:00
TXN-20230000145,ACC-751701144,CUST-127087,Paul Schulz,Investment,active,Interest,2024-09-29,-48596.76,CHF,479278.96,Mobile App,Dusseldorf,,SEPA,True,0.0,20.05,True,passed,Not Required,,Private Banking,156.105.215.176,2023-05-12 11:21:00
TXN-20230000146,ACC-354260249,CUST-696511,Daniel Koch,Credit Card,active,Interest,08/28/2025,-11072.07,USD,50591.03,Direct Debit,Leipzig,Shell,SEPA,True,17.0,69.36,False,passed,verified,611.0,Retail,191.152.217.238,2023-09-19 04:20:00
TXN-20230000147,ACC-611233209,CUST-645809,Emma Koch,Investment,Dormant,Refund,30 Jul 2023,4273.68,GBP,71844.44,Online,Munich,Aldi,Debit Card,True,0.0,46.6,False,Failed,Verified,665.0,Private Banking,172.213.6.104,2023-04-11 17:47:00
TXN-20230000148,ACC-100161526,CUST-140888,Emma Weber,Checking,Frozen,Interest,08 Jun 2022,-35109.02,CHF,11159.4,SEPA,Hanover,REWE,Bank Transfer,True,13.17,69.38,True,Passed,verified,845.0,Premium,242.141.118.71,2023-11-20 09:02:00
TXN-20230000149,ACC-759631143,CUST-280653,Sarah Schmidt,Credit Card,Closed,Refund,03 Aug 2022,-36100.6,USD,290635.81,Phone,Frankfurt,EDEKA,Debit Card,False,6.9,76.51,True,Passed,Not Required,839.0,Corporate,143.66.47.182,2023-02-05 18:06:00
TXN-20230000150,ACC-164022232,CUST-473618,Lukas Weber,Mortgage,Closed,Deposit,2023-11-29,-47601.22,USD,103465.85,Direct Debit,Hamburg,Shell,Debit Card,False,0.0,71.1,True,Failed,Verified,494.0,Private Banking,106.240.91.11,2023-07-22 22:37:00
TXN-20230000151,ACC-885359913,CUST-503079,Christina Schmidt,Credit Card,Frozen,Deposit,05/20/2022,-3175.92,PLN,83082.5,Online,Frankfurt,Amazon,Debit Card,False,0.0,23.43,False,Skipped,Not Required,826.0,Premium,227.144.12.45,2023-12-20 13:45:00
TXN-20230000152,ACC-694253124,CUST-790809,Felix Boateng,Loan,ACTIVE,Fee,30-06-2023,30942.75,PLN,364120.64,ATM,Dresden,MediaMarkt,Cash,True,0.0,80.4,False,Passed,Verified,315.0,Business,16.18.193.131,2023-06-13 23:59:00
TXN-20230000153,ACC-866631623,CUST-889431,Andreas Boateng,Checking,ACTIVE,Refund,2024-03-01,25310.22,EUR,194150.65,Online,Leipzig,,sepa,False,0.0,75.57,False,passed,Verified,499.0,Private Banking,242.204.169.35,2023-01-14 05:34:00
TXN-20230000154,ACC-907550603,CUST-791388,Daniel Muller,Mortgage,Frozen,Fee,2022-07-23,-38879.85,USD,232392.5,Mobile App,Dresden,NULL,Credit Card,True,0.0,38.43,True,Skipped,Verified,672.0,Premium,177.37.109.222,2023-07-02 16:14:00
TXN-20230000155,ACC-150975251,CUST-735981,Sarah Wagner,Loan,Dormant,Refund,2025-10-18,-16812.49,USD,201672.13,ATM,Duisburg,Amazon,sepa,True,20.33,94.55,False,Manual Review,Expired,,Private Banking,133.80.194.119,2023-03-16 20:25:00
TXN-20230000156,ACC-804869010,CUST-952061,Max Boateng,Credit Card,Closed,Deposit,2024-07-13,-37537.82,GBP,429518.9,Phone,Duisburg,,Credit Card,False,13.96,22.71,False,Skipped,Not Required,456.0,Business,20.189.123.7,2023-09-17 15:59:00
TXN-20230000157,ACC-139427604,CUST-929785,Andreas Schulz,Mortgage,active,Payment,2022-03-09,27464.05,GBP,488029.74,Online,Hanover,EDEKA,Credit Card,True,0.0,74.2,False,passed,Not Required,314.0,Private Banking,188.140.182.134,2023-03-20 23:01:00
TXN-20230000158,ACC-694722700,CUST-229718,Andreas Schulz,Credit Card,Frozen,Transfer,01-03-2025,-26607.45,EUR,393333.69,SEPA,Bremen,MediaMarkt,Bank Transfer,True,0.0,4.71,True,passed,verified,331.0,Business,148.21.78.175,2023-10-01 19:31:00
TXN-20230000159,ACC-390260667,CUST-652931,Thomas Muller,Loan,Frozen,Deposit,08 Aug 2024,-15740.13,CHF,38096.06,ATM,Dusseldorf,Shell,Cash,False,0.0,96.21,True,Failed,Expired,653.0,Retail,248.190.55.181,2023-06-16 02:06:00
TXN-20230000160,ACC-964676431,CUST-974605,Daniel Schneider,Mortgage,active,Fee,2022-07-24,-31936.68,GBP,459173.29,Mobile App,Dresden,Shell,Bank Transfer,True,0.0,10.65,True,Pending,Expired,,Corporate,188.227.29.85,2023-09-21 06:05:00
TXN-20230000161,ACC-736871057,CUST-490091,Christina Boateng,Savings,Active,Fee,2023-05-03,41263.23,GBP,308501.14,Mobile App,Bremen,Aldi,Bank Transfer,False,0.0,25.68,False,Pending,Expired,,Corporate,173.133.120.236,2023-05-17 22:37:00
TXN-20230000162,ACC-689049612,CUST-588105,Sarah Agyeman,Loan,Closed,Interest,2024-07-23,-40323.1,CHF,95360.29,Branch,Essen,Shell,SEPA,True,0.0,19.64,True,Manual Review,Pending,,Business,83.34.149.245,2023-02-17 21:42:00
TXN-20230000163,ACC-268345275,CUST-999214,Leon Schulz,Loan,ACTIVE,Payment,2023-11-03,-12434.71,USD,8146.77,Online,Cologne,Deutsche Bahn,Cash,False,0.0,58.62,True,Pending,verified,581.0,Retail,163.107.251.110,2023-05-22 14:40:00
TXN-20230000164,ACC-434578091,CUST-884319,Anna Agyeman,Savings,Closed,Withdrawal,2024-07-17,24660.42,GBP,288234.12,Branch,Bremen,Deutsche Bahn,Bank Transfer,False,8.87,55.69,True,Manual Review,Verified,750.0,Private Banking,112.13.163.75,2023-05-11 16:40:00
TXN-20230000165,ACC-557812865,CUST-185033,Emma Richter,Investment,Frozen,Payment,2024-11-20,10897.26,EUR,118514.32,SEPA,Duisburg,REWE,Debit Card,True,0.0,19.81,False,Manual Review,Not Required,,Premium,107.28.108.161,2023-10-10 00:21:00
TXN-20230000166,ACC-689054275,CUST-730293,Michael Bauer,Savings,ACTIVE,Refund,2022-10-28,-46991.83,USD,10551.31,ATM,Stuttgart,REWE,Debit Card,False,18.88,1.7,False,Skipped,Pending,463.0,Business,239.52.134.38,2023-07-18 16:15:00
TXN-20230000167,ACC-700103106,CUST-552318,Leon Schneider,Loan,ACTIVE,Payment,2022-02-25,32228.57,EUR,126900.22,Branch,Dusseldorf,,Credit Card,True,16.24,35.43,True,Skipped,Expired,589.0,Private Banking,166.250.238.4,2023-01-04 06:30:00
TXN-20230000168,ACC-806953193,CUST-203747,Anna Wagner,Loan,active,Deposit,2023-05-19,39415.52,USD,390287.69,Direct Debit,Nuremberg,Shell,Bank Transfer,False,0.0,23.53,False,Pending,Pending,,Private Banking,154.160.91.82,2023-07-11 20:49:00
TXN-20230000169,ACC-894711187,CUST-137565,Daniel Muller,Checking,Active,Interest,08/06/2022,16829.18,CHF,497065.89,ATM,Nuremberg,Deutsche Bahn,SEPA,True,6.58,25.38,True,Pending,Not Required,,Retail,227.22.218.170,2023-03-21 15:31:00
TXN-20230000170,ACC-936637762,CUST-184611,Daniel Becker,Savings,Frozen,Payment,2024-02-02,-31237.35,EUR,51894.19,Direct Debit,Munich,Netflix,Cash,True,19.3,99.66,True,Pending,Expired,407.0,Business,155.239.42.31,2023-07-22 20:12:00
TXN-20230000171,ACC-975060845,CUST-388084,David Mensah,Savings,ACTIVE,Withdrawal,2024-05-14,-45128.93,EUR,377301.98,Mobile App,Bremen,,Cash,False,0.0,56.84,False,Pending,Expired,826.0,Private Banking,144.191.1.104,2023-01-04 13:41:00
TXN-20230000172,ACC-779446043,CUST-185944,Michael Klein,Credit Card,Dormant,Interest,2022-10-11,39007.14,PLN,468396.23,Mobile App,Hanover,Deutsche Bahn,sepa,False,0.0,88.36,True,Pending,verified,830.0,Business,4.137.22.133,2023-05-16 04:53:00
TXN-20230000173,ACC-498415568,CUST-993800,Paul Klein,Loan,ACTIVE,Payment,2025-02-14,-25194.38,GBP,116169.19,Direct Debit,Cologne,MediaMarkt,sepa,False,0.0,65.4,False,Manual Review,Pending,,Corporate,24.219.205.11,2023-03-03 22:32:00
TXN-20230000174,ACC-215215005,CUST-617967,Hanna Meyer,Savings,active,Payment,2022-09-28,-7415.32,USD,48370.46,Phone,Stuttgart,EDEKA,Bank Transfer,False,0.0,92.32,False,Manual Review,Pending,492.0,Business,139.142.20.124,2023-05-11 08:42:00
TXN-20230000175,ACC-143545694,CUST-409246,Michael Schulz,Credit Card,active,Deposit,31 Mar 2022,-35272.81,CHF,1066.95,Phone,Munich,REWE,Bank Transfer,True,12.89,37.93,False,passed,verified,,Private Banking,251.148.131.13,2023-02-17 02:04:00
TXN-20230000176,ACC-678878729,CUST-442196,Michael Klein,Investment,Active,Fee,2024-09-05,37862.18,PLN,358745.69,ATM,Dresden,REWE,Debit Card,False,0.0,50.68,True,Skipped,verified,537.0,Premium,131.135.244.216,2023-06-26 03:41:00
TXN-20230000177,ACC-680162608,CUST-689370,Sophie Weber,Mortgage,ACTIVE,Interest,2024-08-20,4581.03,GBP,30834.19,Direct Debit,Berlin,Shell,Cash,True,0.0,37.52,False,Manual Review,Not Required,,Private Banking,174.26.10.169,2023-07-27 14:54:00
TXN-20230000178,ACC-796502694,CUST-803833,Hanna Wagner,Loan,Active,Transfer,2024-08-05,6736.91,USD,137587.26,Phone,Nuremberg,Aldi,sepa,False,0.0,15.98,True,Passed,Verified,805.0,Premium,79.182.61.77,2023-08-05 06:16:00
TXN-20230000179,ACC-542386180,CUST-556500,Anna Richter,Credit Card,Active,Transfer,2025-06-18,468333.30000000005,GBP,200655.34,Mobile App,Duisburg,Netflix,SEPA,True,0.0,13.89,False,Manual Review,verified,620.0,Retail,152.107.219.126,2023-01-11 13:07:00
TXN-20230000180,ACC-960403957,CUST-284668,Hanna Boateng,Mortgage,Dormant,Interest,2025-04-13,4322.55,EUR,24549.38,Mobile App,Hanover,EDEKA,SEPA,False,0.0,6.02,False,Pending,Expired,352.0,Corporate,153.177.185.128,2023-07-20 03:18:00
TXN-20230000181,ACC-522811736,CUST-878481,Anna Bauer,Checking,Closed,Deposit,2022-01-21,30764.89,GBP,123261.13,SEPA,Hanover,,Bank Transfer,False,22.8,0.59,True,Failed,Not Required,,Private Banking,71.221.108.209,2023-04-27 05:03:00
TXN-20230000182,ACC-683772153,CUST-640401,Emma Hoffmann,Checking,Dormant,Fee,2022-03-02,-17274.95,PLN,16762.59,Direct Debit,Munich,Aldi,Bank Transfer,True,20.1,75.88,False,Skipped,Expired,681.0,Premium,206.32.156.137,2023-09-09 22:30:00
TXN-20230000183,ACC-446627982,CUST-922452,Lisa Schmidt,Checking,Active,Fee,2025-10-29,-33207.32,GBP,374761.58,SEPA,Nuremberg,REWE,Cash,False,0.0,93.41,True,Skipped,Expired,622.0,Corporate,182.103.215.185,2023-12-13 11:41:00
TXN-20230000184,ACC-333934429,CUST-316305,Anna Agyeman,Savings,active,Refund,2023-12-01,2981.45,PLN,374324.22,Direct Debit,Essen,MediaMarkt,Bank Transfer,False,0.0,27.79,True,Manual Review,Pending,312.0,Private Banking,210.149.125.214,2023-09-08 01:25:00
TXN-20230000185,ACC-639589174,CUST-643667,Sabine Schmidt,Savings,Dormant,Fee,09/04/2023,-17552.84,USD,70106.53,Mobile App,Munich,Shell,sepa,False,0.0,51.26,False,Failed,Not Required,482.0,Premium,222.4.129.155,2023-01-06 01:06:00
TXN-20230000186,ACC-340345752,CUST-589727,Leon Muller,Loan,Active,Payment,2024-09-26,-20163.1,USD,328454.25,Branch,Hamburg,EDEKA,Cash,False,16.81,38.76,True,Pending,Expired,,Business,83.11.116.20,2023-08-22 00:21:00
TXN-20230000187,ACC-380835915,CUST-255467,Sabine Richter,Checking,ACTIVE,Interest,21-03-2025,-37296.95,USD,14056.71,Mobile App,Dusseldorf,MediaMarkt,sepa,False,5.95,72.05,False,Passed,Pending,688.0,Corporate,150.235.61.195,2023-08-24 16:36:00
TXN-20230000188,ACC-230541979,CUST-551731,Michael Fischer,Investment,Active,Payment,04/17/2023,-4289.74,GBP,313263.33,Mobile App,Bremen,,sepa,True,0.0,71.22,False,Manual Review,Pending,446.0,Business,38.138.122.169,2023-06-01 02:00:00
TXN-20230000189,ACC-150720235,CUST-897334,Petra Schmidt,Credit Card,active,Refund,2024-04-16,33441.21,EUR,153782.39,SEPA,Hamburg,,Credit Card,True,0.0,72.73,False,passed,Expired,844.0,Business,179.35.238.53,2023-02-28 01:36:00
TXN-20230000190,ACC-890093633,CUST-771325,Lisa Hoffmann,Savings,ACTIVE,Payment,2025-06-01,-17944.72,GBP,315099.29,SEPA,Essen,Deutsche Bahn,Debit Card,False,0.0,82.91,True,Pending,Expired,,Premium,137.79.230.88,2023-02-26 05:19:00
